signI	signJ	{measureName}
EN~a	TI	18.79044011544012
1(N01)	LAGAB~a	18.786507936507938
1(N14)	SANGA~a	18.78055555555555
AB~b	EN~a	18.718277169167262
3(N14)	7(N01)	18.71563018242123
AB~a	RU	18.692979242979245
RAD~a	UR2	18.690079365079367
4(N14)	UDU~a	18.688492063492063
E2~a	PA~a	18.656219749373907
GI6	KAR2~a	18.65416995285416
1(N01)	GAN~c	18.64275914144335
AN	NI~a	18.616024955436718
2(N01)	U8	18.611721611721613
1(N01)	NA2~a	18.610396825396826
HI	SAL	18.58513236349057
AN	ZATU788	18.58373015873016
1(N57)	BU~a	18.576102657662258
GIR3@g~b	PA~a	18.573977697139462
1(N01)	DUB~b	18.55952380952381
A	NUN~a	18.555339105339105
KI	U4	18.537798125327587
GI	PA~a	18.532369623130496
AB~a	NI~a	18.504573445877796
1(N58)	3(N14)	18.501961926961926
4(N01)	GI	18.499461589322276
2(N57)	EN~a	18.48539230495752
GU7	SZE~a	18.484595959595964
1(N34)	1(N45)	18.460728829149215
DU	NUN~a	18.445238095238096
KISZ	SAL	18.43787878787879
3(N01)	SI	18.421118012422358
AN	NAGAR~b	18.4
EN~a	RU	18.359920634920638
EN~a	MUSZEN	18.34717242968419
7(N01)	UDU~a	18.342857142857145
1(N24)	3(N01)	18.3303106854831
GA2~a1	U4	18.311038961038964
3(N01)	E2~a	18.289916221885527
EN~a	NE~a	18.285812376029767
1(N14)	DU	18.27373842751602
3(N57)	4(N01)	18.262643538378832
3(N57)	A	18.23921495171495
1(N01)	GUG2	18.23513708513709
1(N24)	TAR~a	18.21752136752137
2(N01)	ERIM~a	18.213095238095242
1(N01)	6(N01)	18.165644567850446
GA~a	GU7	18.12142857142857
GAN2	MASZ	18.119708994708997
1(N01)	HAL	18.116997038049668
GISZ	SZU	18.104763511342462
3(N01)	KI	18.065873015873017
5(N01)	PAP~a	18.05578176725236
2(N57)	PAP~a	18.032045170388496
GISZ	SZU2~b	18.0
SILA3~a	SZE~a@t	18.0
GADA~a	SUKKAL	17.99880952380952
A	TUR3~a	17.984981684981687
EN~a	EZEN~b	17.97898767898768
1(N14)	AB2	17.964024700789402
2(N01)	HI@g~a	17.928378502924787
NAGA~a	NAR	17.91370656706478
2(N01)	MASZ2	17.88333333333333
1(N14)	2(N57)	17.8444261455131
NUN~a	SZU	17.84162552423422
4(N39~a)	SZE~a	17.834706195412608
2(N01)	TE	17.82605244996549
EN~a	U2~b	17.820541260342026
2(N01)	UNUG~a	17.804918831168834
2(N14)	NAM2	17.753342490842492
1(N57)	E2~a	17.7523870737106
4(N01)	BU~a	17.719762644762646
BA	SZU	17.718398268398268
